,RMSD,P-VALUE,INF-ALL,INF-WC,INF-NWC,INF-STACK,DI,MCQ,TM-SCORE,GDT-TS,GDT-TS@1,GDT-TS@2,GDT-TS@4,GDT-TS@8,CAD,RASP-ENERGY,RASP-NB-CONTACTS,RASP-NORMALIZED-ENERGY,CLASH,BARNABA-RMSD,BARNABA-eRMSD,BARNABA-eSCORE,DFIRE,rsRNASP,RNA3DCNN,lddt,tm-score-ost,mae_gold,mae_dna
normalized_1y39D_M113.pdb,,,0.27,0.0,0.111,0.384,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13819.4,354654.0,-0.039,,,,0.655,-39188.319,-5971.852,-588.7496,0.818,0.873,62.42391304347826,56.13183016207974
normalized_1y39D_M114.pdb,,,0.265,0.0,0.111,0.384,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13916.0,356909.0,-0.039,,,,0.714,-39141.757,-5945.859,-586.3177,0.771,0.86,67.05731225296442,65.00665360909922
normalized_1y39D_M115.pdb,,,0.279,0.0,0.0,0.415,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13197.4,360240.0,-0.037,,,,0.679,-39270.664,-6078.25,-599.1624,0.806,0.861,63.741501976284596,56.19531457061139
normalized_1y39D_M116.pdb,,,0.289,0.0,0.126,0.41,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14943.5,354828.0,-0.042,,,,0.723,-39882.147,-6413.894,-589.1794,0.827,0.881,61.83833992094862,55.19090222802182
normalized_1y39D_M117.pdb,,,0.269,0.0,0.096,0.397,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14771.8,362122.0,-0.041,,,,0.836,-40444.671,-6215.301,-593.7205,0.837,0.853,66.70454545454545,61.80875759517213
normalized_1y39D_M118.pdb,,,0.189,0.0,0.111,0.271,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13823.7,356110.0,-0.039,,,,0.727,-39772.739,-6126.152,-598.8813,0.818,0.865,64.41778656126482,57.81654332007891
normalized_1y39D_M119.pdb,,,0.299,0.0,0.149,0.415,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13770.8,359443.0,-0.038,,,,0.719,-39946.496,-6202.106,-582.4129,0.772,0.855,69.91086956521738,64.08131362381296
normalized_1y39D_M12.pdb,,,0.324,0.0,0.111,0.468,,,0.0,0.0,0.0,0.0,0.0,0.0,,-19585.9,357292.0,-0.055,,,,1.088,-43924.521,-7238.914,-600.03,0.814,0.989,37.319169960474305,27.057226545231828
normalized_1y39D_M120.pdb,,,0.252,0.0,0.105,0.365,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13931.9,355222.0,-0.039,,,,0.744,-39618.702,-6075.826,-581.812,0.82,0.906,61.941501976284584,56.95329327838411
normalized_1y39D_M121.pdb,,,0.276,0.0,0.111,0.408,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14725.1,357119.0,-0.041,,,,0.721,-39979.259,-6164.455,-595.57117,0.831,0.871,62.4800395256917,57.877535368679965
normalized_1y39D_M122.pdb,,,0.281,0.0,0.118,0.402,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14984.8,354919.0,-0.042,,,,0.732,-39627.801,-6240.875,-584.1665,0.824,0.885,65.09466403162054,59.1364164077696
normalized_1y39D_M123.pdb,,,0.273,0.0,0.111,0.4,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14428.2,359012.0,-0.04,,,,0.673,-40109.804,-6174.539,-577.38983,0.823,0.848,68.82984189723321,65.55208594396773
normalized_1y39D_M124.pdb,,,0.299,0.0,0.101,0.432,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14379.4,356916.0,-0.04,,,,0.657,-39587.662,-5920.448,-573.556,0.814,0.847,65.36660079051383,62.42219204529814
normalized_1y39D_M125.pdb,,,0.272,0.0,0.096,0.397,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14304.6,362362.0,-0.039,,,,0.724,-40331.156,-6284.641,-576.32166,0.823,0.86,61.379051383399215,57.60698836055803
normalized_1y39D_M126.pdb,,,0.261,0.0,0.118,0.37,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14046.8,359018.0,-0.039,,,,0.692,-40334.542,-6051.396,-592.6649,0.823,0.876,60.7895256916996,53.905431436609334
normalized_1y39D_M127.pdb,,,0.283,0.0,0.126,0.397,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14394.7,360752.0,-0.04,,,,0.636,-40227.949,-5917.081,-579.3363,0.807,0.831,60.634980237154146,57.64853343728148
normalized_1y39D_M128.pdb,,,0.281,0.0,0.105,0.408,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13587.2,360015.0,-0.038,,,,0.706,-39768.254,-6120.607,-592.85486,0.813,0.846,67.90573122529645,61.23474549815487
normalized_1y39D_M129.pdb,,,0.294,0.0,0.105,0.42,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14080.3,357447.0,-0.039,,,,0.695,-39456.845,-6274.607,-595.5505,0.816,0.864,63.03517786561264,55.54871492896061
normalized_1y39D_M13.pdb,,,0.302,0.0,0.118,0.43,,,0.0,0.0,0.0,0.0,0.0,0.0,,-19299.8,357226.0,-0.054,,,,1.101,-43649.688,-7153.306,-596.1743,0.903,0.986,38.2407114624506,29.156290336891455
normalized_1y39D_M130.pdb,,,0.305,0.0,0.118,0.426,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13651.8,355493.0,-0.038,,,,0.686,-39479.744,-6150.422,-594.88696,0.791,0.879,67.90731225296443,62.88105088693124
normalized_1y39D_M131.pdb,,,0.215,0.0,0.118,0.309,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13435.6,357268.0,-0.038,,,,0.64,-39355.848,-5911.799,-578.57294,0.812,0.863,60.30711462450593,57.35876201582544
normalized_1y39D_M132.pdb,,,0.227,0.0,0.101,0.335,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12866.3,362302.0,-0.036,,,,0.591,-39408.358,-5918.058,-591.97675,0.792,0.852,62.61403162055336,60.21939732900862
normalized_1y39D_M133.pdb,,,0.264,0.0,0.111,0.365,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13083.7,358017.0,-0.037,,,,0.643,-38932.033,-5819.294,-588.36163,0.786,0.84,67.26798418972332,61.09046358493131
normalized_1y39D_M134.pdb,,,0.297,0.0,0.118,0.42,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13629.2,357793.0,-0.038,,,,0.702,-40255.085,-6194.704,-604.93787,0.806,0.867,65.35928853754942,60.912165978514125
normalized_1y39D_M135.pdb,,,0.25,0.0,0.105,0.365,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14226.5,359812.0,-0.04,,,,0.693,-39952.829,-6222.532,-611.31775,0.802,0.865,64.64802371541502,58.98014526838138
normalized_1y39D_M136.pdb,,,0.276,0.0,0.126,0.392,,,0.0,0.0,0.0,0.0,0.0,0.0,,-15089.1,362666.0,-0.042,,,,0.805,-41203.446,-6323.188,-590.60895,0.838,0.879,57.482608695652175,51.67077648806474
normalized_1y39D_M137.pdb,,,0.289,0.0,0.111,0.413,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13657.3,357831.0,-0.038,,,,0.635,-39531.234,-6251.691,-602.1081,0.806,0.889,64.16837944664033,59.517175332214606
normalized_1y39D_M138.pdb,,,0.307,0.0,0.118,0.444,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13960.2,357008.0,-0.039,,,,0.725,-39837.66,-6111.115,-590.22217,0.736,0.844,65.88675889328063,58.080041841420616
normalized_1y39D_M139.pdb,,,0.302,0.0,0.118,0.432,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13306.9,353794.0,-0.038,,,,0.707,-39199.681,-6055.138,-594.5845,0.798,0.817,63.12826086956521,57.14977093763312
normalized_1y39D_M14.pdb,,,0.336,0.0,0.105,0.484,,,0.0,0.0,0.0,0.0,0.0,0.0,,-19288.9,357415.0,-0.054,,,,1.042,-43535.316,-6993.345,-602.0185,0.871,0.986,38.18656126482214,27.94452257666568
normalized_1y39D_M140.pdb,,,0.311,0.0,0.126,0.432,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13268.3,362543.0,-0.037,,,,0.631,-39999.674,-5946.436,-606.5409,0.771,0.836,68.66778656126482,63.31294362731431
normalized_1y39D_M141.pdb,,,0.289,0.0,0.101,0.419,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13217.7,357508.0,-0.037,,,,0.652,-39175.334,-6079.275,-586.4398,0.802,0.833,63.862648221343875,60.25990067941171
normalized_1y39D_M142.pdb,,,0.283,0.0,0.101,0.413,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13060.8,357420.0,-0.037,,,,0.714,-39255.044,-6003.991,-599.4179,0.798,0.812,63.94229249011858,58.79848216963403
normalized_1y39D_M143.pdb,,,0.299,0.0,0.118,0.426,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13785.2,360445.0,-0.038,,,,0.646,-40366.296,-6265.995,-597.59766,0.809,0.873,63.570948616600795,58.916239205505626
normalized_1y39D_M144.pdb,,,0.273,0.0,0.118,0.389,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12893.9,360654.0,-0.036,,,,0.651,-39657.287,-6080.046,-596.77924,0.794,0.856,67.18320158102766,62.090917646933974
normalized_1y39D_M145.pdb,,,0.245,0.0,0.126,0.345,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12311.6,361010.0,-0.034,,,,0.614,-39362.469,-5926.84,-580.1503,0.772,0.86,65.24031620553359,60.287829629089615
normalized_1y39D_M146.pdb,,,0.287,0.0,0.105,0.41,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14148.9,359486.0,-0.039,,,,0.666,-39744.054,-6083.656,-601.99475,0.806,0.834,65.32667984189725,58.51234722215943
normalized_1y39D_M147.pdb,,,0.309,0.0,0.118,0.438,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14595.6,353729.0,-0.041,,,,0.675,-39159.819,-6205.26,-591.4289,0.811,0.856,66.98260869565217,58.92830915568787
normalized_1y39D_M148.pdb,,,0.292,0.0,0.111,0.415,,,0.0,0.0,0.0,0.0,0.0,0.0,,-11757.8,361496.0,-0.033,,,,0.569,-38715.553,-5530.415,-603.909,0.735,0.818,66.83063241106719,60.95125425205309
normalized_1y39D_M149.pdb,,,0.281,0.079,0.111,0.387,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13472.9,358974.0,-0.038,,,,0.715,-39606.169,-5987.163,-584.9896,0.799,0.847,67.27529644268775,63.1070285608739
normalized_1y39D_M15.pdb,,,0.284,0.0,0.111,0.409,,,0.0,0.0,0.0,0.0,0.0,0.0,,-19399.1,357842.0,-0.054,,,,1.058,-43609.519,-7035.67,-594.2399,0.934,0.99,38.36324110671936,28.155853097232768
normalized_1y39D_M150.pdb,,,0.279,0.0,0.118,0.397,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14868.1,354479.0,-0.042,,,,0.69,-39939.97,-6364.99,-604.5525,0.821,0.881,60.30098814229249,55.04947900497373
normalized_1y39D_M151.pdb,,,0.289,0.0,0.101,0.42,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13371.0,363960.0,-0.037,,,,0.656,-39620.173,-6159.219,-586.031,0.797,0.811,61.365810276679845,58.65367255034271
normalized_1y39D_M152.pdb,,,0.219,0.0,0.0,0.336,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14103.3,360822.0,-0.039,,,,0.693,-40345.277,-6216.452,-591.2209,0.813,0.859,61.4701581027668,52.8951081342658
normalized_1y39D_M153.pdb,,,0.308,0.0,0.096,0.438,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12212.9,355904.0,-0.034,,,,0.557,-38259.727,-5916.328,-595.12213,0.78,0.847,71.42667984189724,66.53052570201733
normalized_1y39D_M154.pdb,,,0.275,0.0,0.118,0.4,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14106.7,358162.0,-0.039,,,,0.647,-40074.207,-6039.276,-602.8307,0.81,0.891,67.08418972332015,63.48202616844649
normalized_1y39D_M155.pdb,,,0.291,0.0,0.118,0.413,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13302.6,351815.0,-0.038,,,,0.651,-38882.957,-6050.164,-596.62427,0.803,0.853,62.71620553359684,57.06818064779902
normalized_1y39D_M156.pdb,,,0.265,0.0,0.101,0.394,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12305.0,353138.0,-0.035,,,,0.608,-38411.818,-5849.836,-584.4491,0.768,0.806,68.28241106719368,66.05089930938595
normalized_1y39D_M157.pdb,,,0.274,0.0,0.092,0.402,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14485.4,357592.0,-0.041,,,,0.701,-39979.471,-6111.555,-594.31177,0.81,0.843,67.17193675889328,63.23242970062381
normalized_1y39D_M158.pdb,,,0.283,0.0,0.111,0.4,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13102.8,352954.0,-0.037,,,,0.648,-38729.785,-5860.238,-593.61804,0.788,0.859,67.36106719367588,62.72599804254226
normalized_1y39D_M159.pdb,,,0.278,0.0,0.118,0.384,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13618.0,361732.0,-0.038,,,,0.637,-39891.677,-6093.348,-585.1091,0.763,0.801,67.46778656126482,64.72884340796452
normalized_1y39D_M16.pdb,,,0.288,0.0,0.105,0.413,,,0.0,0.0,0.0,0.0,0.0,0.0,,-18302.3,358231.0,-0.051,,,,1.006,-42881.156,-6838.208,-587.4498,0.828,0.977,40.75592885375494,31.470862932558408
normalized_1y39D_M160.pdb,,,0.231,0.0,0.118,0.325,,,0.0,0.0,0.0,0.0,0.0,0.0,,-11897.4,355965.0,-0.033,,,,0.603,-38250.166,-5895.171,-580.22894,0.736,0.824,68.86818181818182,64.79085721773374
normalized_1y39D_M161.pdb,,,0.268,0.0,0.105,0.389,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13939.3,355048.0,-0.039,,,,0.656,-39563.162,-6032.519,-580.64105,0.791,0.836,65.3602766798419,60.39125006247941
normalized_1y39D_M162.pdb,,,0.25,0.0,0.092,0.375,,,0.0,0.0,0.0,0.0,0.0,0.0,,-11832.6,363548.0,-0.033,,,,0.586,-39314.236,-5721.93,-577.42804,0.781,0.785,68.6903162055336,63.2775546022894
normalized_1y39D_M163.pdb,,,0.257,0.0,0.105,0.387,,,0.0,0.0,0.0,0.0,0.0,0.0,,-14084.9,357597.0,-0.039,,,,0.75,-40069.978,-6033.544,-584.96136,0.813,0.837,61.10158102766799,56.00879976719986
normalized_1y39D_M164.pdb,,,0.294,0.0,0.118,0.408,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13475.7,358936.0,-0.038,,,,0.618,-39566.684,-6115.006,-598.0635,0.79,0.836,63.579249011857705,58.82789249969608
normalized_1y39D_M165.pdb,,,0.259,0.0,0.101,0.37,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12214.2,360038.0,-0.034,,,,0.57,-38909.127,-5827.549,-586.2226,0.778,0.804,69.2893280632411,65.14750402788076
normalized_1y39D_M166.pdb,,,0.233,0.0,0.126,0.325,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13897.1,361835.0,-0.038,,,,0.684,-39868.548,-6282.527,-597.76373,0.802,0.857,66.42430830039525,63.39092997013296
normalized_1y39D_M167.pdb,,,0.276,0.0,0.096,0.402,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13447.0,362161.0,-0.037,,,,0.733,-39676.826,-6042.958,-593.6184,0.797,0.881,64.53458498023716,60.248335452923556
normalized_1y39D_M168.pdb,,,0.248,0.0,0.111,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13568.5,353330.0,-0.038,,,,0.72,-39314.864,-5986.053,-577.49384,0.813,0.803,60.089525691699606,58.48980025774167
normalized_1y39D_M169.pdb,,,0.228,0.0,0.0,0.335,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12719.4,358676.0,-0.035,,,,0.622,-39144.371,-5671.432,-601.3107,0.781,0.831,64.6598814229249,60.31291768423324
normalized_1y39D_M17.pdb,,,0.278,0.0,0.111,0.396,,,0.0,0.0,0.0,0.0,0.0,0.0,,-18508.0,357931.0,-0.052,,,,0.969,-42589.307,-6846.033,-591.3766,0.866,0.976,43.415217391304346,33.874945857986006
normalized_1y39D_M170.pdb,,,0.253,0.0,0.111,0.373,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13110.7,355692.0,-0.037,,,,0.591,-38976.061,-6006.818,-599.7184,0.795,0.821,65.83557312252965,60.931595522091705
normalized_1y39D_M171.pdb,,,0.314,0.0,0.111,0.45,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13650.7,356769.0,-0.038,,,,0.664,-39264.933,-5910.627,-598.2443,0.804,0.828,67.37845849802372,65.5952324180446
normalized_1y39D_M172.pdb,,,0.291,0.0,0.111,0.413,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13123.3,356069.0,-0.037,,,,0.653,-38948.151,-5937.312,-580.95044,0.764,0.831,61.939130434782605,58.90300719178752
normalized_1y39D_M173.pdb,,,0.309,0.0,0.111,0.444,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13157.5,355975.0,-0.037,,,,0.736,-39470.191,-6089.316,-594.45374,0.816,0.848,66.04150197628458,60.05416801829397
normalized_1y39D_M174.pdb,,,0.267,0.0,0.111,0.387,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13018.7,358192.0,-0.036,,,,0.596,-38960.08,-5910.374,-590.727,0.775,0.808,68.44841897233202,66.86762381816598
normalized_1y39D_M175.pdb,,,0.25,0.0,0.111,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13131.0,359485.0,-0.037,,,,0.581,-38703.393,-5763.675,-593.6367,0.784,0.828,67.91205533596838,62.5515946611946
normalized_1y39D_M176.pdb,,,0.282,0.0,0.101,0.405,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13722.8,360002.0,-0.038,,,,0.804,-39731.856,-6118.656,-596.6266,0.814,0.872,65.02845849802372,63.15175897260753
normalized_1y39D_M177.pdb,,,0.279,0.0,0.118,0.397,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13280.0,357498.0,-0.037,,,,0.713,-39342.237,-6110.452,-603.76227,0.811,0.811,65.14229249011858,60.19898451031972
normalized_1y39D_M178.pdb,,,0.254,0.0,0.118,0.36,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12538.1,353262.0,-0.035,,,,0.607,-38930.186,-5780.239,-585.38245,0.763,0.837,65.4998023715415,63.48605248251079
normalized_1y39D_M179.pdb,,,0.261,0.0,0.111,0.381,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13771.0,353892.0,-0.039,,,,0.639,-39326.634,-6095.244,-610.4272,0.788,0.788,63.16640316205533,62.113494397387086
normalized_1y39D_M18.pdb,,,0.292,0.0,0.111,0.423,,,0.0,0.0,0.0,0.0,0.0,0.0,,-18673.1,358425.0,-0.052,,,,1.01,-43069.425,-7009.398,-589.1547,0.738,0.979,41.06383399209486,31.754876829861615
normalized_1y39D_M180.pdb,,,0.309,0.0,0.118,0.433,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13369.8,362198.0,-0.037,,,,0.675,-39909.249,-6135.625,-600.00574,0.792,0.832,64.0790513833992,59.24195672337411
normalized_1y39D_M181.pdb,,,0.286,0.0,0.126,0.392,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12542.4,355904.0,-0.035,,,,0.626,-38779.58,-5965.161,-598.4935,0.787,0.822,66.73754940711461,61.280076880121435
normalized_1y39D_M182.pdb,,,0.206,0.0,0.111,0.293,,,0.0,0.0,0.0,0.0,0.0,0.0,,-11814.3,355647.0,-0.033,,,,0.549,-38166.915,-5670.182,-598.748,0.756,0.796,70.08853754940712,65.22739589204514
normalized_1y39D_M183.pdb,,,0.259,0.0,0.105,0.375,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12847.2,351095.0,-0.037,,,,0.67,-38287.097,-5997.592,-595.4166,0.763,0.807,64.00711462450593,64.11945783670058
normalized_1y39D_M184.pdb,,,0.25,0.0,0.105,0.36,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12865.4,357931.0,-0.036,,,,0.671,-38995.625,-5951.818,-588.3505,0.799,0.833,66.12569169960476,63.2442306031906
normalized_1y39D_M185.pdb,,,0.283,0.0,0.096,0.402,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13097.1,360254.0,-0.036,,,,0.65,-39791.197,-6112.032,-599.53687,0.785,0.815,60.905138339920946,58.957502048005786
normalized_1y39D_M186.pdb,,,0.254,0.0,0.101,0.375,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13212.9,363781.0,-0.036,,,,0.697,-40549.349,-6081.763,-587.69824,0.806,0.848,66.85750988142291,62.719011043030534
normalized_1y39D_M187.pdb,,,0.245,0.0,0.118,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13787.3,358439.0,-0.038,,,,0.755,-39827.115,-6146.538,-587.47327,0.812,0.829,66.51521739130435,60.37673666840227
normalized_1y39D_M188.pdb,,,0.195,0.0,0.111,0.281,,,0.0,0.0,0.0,0.0,0.0,0.0,,-11570.2,360866.0,-0.032,,,,0.6,-39074.85,-5902.238,-584.0253,0.776,0.834,68.08656126482214,63.95837976118174
normalized_1y39D_M189.pdb,,,0.21,0.0,0.096,0.305,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12366.4,358716.0,-0.034,,,,0.643,-39230.243,-5770.008,-570.69324,0.782,0.81,67.43616600790513,62.78610964645574
normalized_1y39D_M19.pdb,,,0.278,0.0,0.101,0.405,,,0.0,0.0,0.0,0.0,0.0,0.0,,-18526.6,358479.0,-0.052,,,,1.027,-43240.611,-6970.288,-602.7263,0.819,0.976,40.44505928853754,31.277703231058002
normalized_1y39D_M190.pdb,,,0.241,0.0,0.105,0.355,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12764.7,353449.0,-0.036,,,,0.661,-38966.507,-6076.559,-588.08215,0.797,0.828,68.06521739130434,65.30572487630963
normalized_1y39D_M191.pdb,,,0.25,0.0,0.111,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12543.6,351956.0,-0.036,,,,0.604,-38390.708,-5684.757,-573.3119,0.783,0.854,66.42944664031621,63.877131177172245
normalized_1y39D_M192.pdb,,,0.283,0.0,0.126,0.392,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12771.6,361176.0,-0.035,,,,0.645,-39581.185,-5879.448,-594.5553,0.779,0.84,64.23735177865613,61.44874053609715
normalized_1y39D_M193.pdb,,,0.238,0.0,0.111,0.34,,,0.0,0.0,0.0,0.0,0.0,0.0,,-13412.3,358783.0,-0.037,,,,0.681,-39806.902,-5878.663,-592.2067,0.789,0.85,68.25474308300396,65.68519880977676
normalized_1y39D_M194.pdb,,,0.221,0.0,0.136,0.298,,,0.0,0.0,0.0,0.0,0.0,0.0,,-12115.8,356411.0,-0.034,,,,0.555,-38757.783,-5831.734,-591.91406,0.765,0.787,68.20652173913044,62.281055806791834
