,RMSD,P-VALUE,INF-ALL,INF-WC,INF-NWC,INF-STACK,DI,MCQ,TM-SCORE,GDT-TS,GDT-TS@1,GDT-TS@2,GDT-TS@4,GDT-TS@8,CAD,RASP-ENERGY,RASP-NB-CONTACTS,RASP-NORMALIZED-ENERGY,CLASH,BARNABA-RMSD,BARNABA-eRMSD,BARNABA-eSCORE,DFIRE,rsRNASP,RNA3DCNN,lddt,tm-score-ost,mae_gold,mae_dna
normalized_2gisA_M45.pdb,1.321,0.0,0.922,1.0,0.866,0.894,1.433,23.79,0.954,0.968,0.872,1.0,1.0,1.0,0.938,-38185.4,579613.0,-0.066,0.0,0.125,0.406,2.061,-71831.505,-11043.395,-930.0003,0.871,0.954,26.63194278903456,40.60447281594512
normalized_2gisA_M66.pdb,1.325,0.0,0.856,0.916,0.722,0.847,1.547,31.64,0.951,0.96,0.851,0.989,1.0,1.0,0.916,-36032.2,575707.0,-0.063,0.0,0.131,0.66,1.656,-69667.607,-10039.219,-917.87274,0.863,0.951,34.16746126340882,43.47953151683541
normalized_2gisA_M50.pdb,1.328,0.0,0.859,0.967,0.707,0.829,1.547,28.9,0.953,0.965,0.872,0.989,1.0,1.0,0.929,-36868.2,580124.0,-0.064,0.0,0.129,0.642,1.822,-70107.017,-10575.565,-919.12775,0.88,0.953,31.38367103694875,44.43536968424594
normalized_2gisA_M32.pdb,1.335,0.0,0.861,0.933,0.559,0.872,1.55,17.13,0.972,0.987,0.947,1.0,1.0,1.0,0.932,-37954.6,577201.0,-0.066,0.0,0.119,0.607,1.948,-71276.23,-11274.842,-943.4845,0.773,0.972,20.031466030989275,33.40456776661262
normalized_2gisA_M46.pdb,1.38,0.0,0.852,0.95,0.75,0.823,1.619,28.53,0.963,0.979,0.915,1.0,1.0,1.0,0.932,-36730.6,580938.0,-0.063,0.0,0.126,0.55,1.885,-70735.253,-10696.96,-936.6707,0.885,0.963,31.668414779499408,45.16844732359485
normalized_2gisA_M68.pdb,1.39,0.0,0.88,0.967,0.75,0.857,1.58,34.46,0.931,0.939,0.777,0.979,1.0,1.0,0.93,-37498.2,577044.0,-0.065,0.0,0.143,0.576,1.661,-71028.831,-10878.101,-915.0129,0.87,0.931,36.336710369487484,47.58026515274145
normalized_2gisA_M54.pdb,1.4,0.0,0.857,0.933,0.802,0.832,1.634,28.56,0.933,0.933,0.745,0.989,1.0,1.0,0.924,-35730.2,579610.0,-0.062,0.0,0.14,0.678,1.777,-69957.248,-10296.626,-928.22144,0.865,0.933,33.72431466030989,43.876846213636895
normalized_2gisA_M78.pdb,1.401,0.0,0.86,0.95,0.722,0.837,1.63,44.78,0.936,0.947,0.798,0.989,1.0,1.0,0.92,-35106.6,583273.0,-0.06,0.0,0.145,0.585,1.649,-69589.443,-10302.692,-931.95496,0.832,0.936,44.31025029797378,52.89607640521457
normalized_2gisA_M42.pdb,1.405,0.0,0.839,0.95,0.746,0.806,1.675,26.41,0.953,0.965,0.872,0.989,1.0,1.0,0.935,-36516.6,579921.0,-0.063,0.0,0.131,0.615,1.896,-70855.48,-10583.272,-941.0865,0.81,0.952,30.435399284862932,41.32925219203432
normalized_2gisA_M59.pdb,1.408,0.0,0.868,0.95,0.791,0.84,1.622,41.63,0.93,0.942,0.798,0.968,1.0,1.0,0.918,-34809.7,575440.0,-0.06,0.0,0.142,0.591,1.549,-68366.4,-10223.364,-908.4029,0.821,0.93,43.406793802145415,53.10737331835187
normalized_2gisA_M47.pdb,1.42,0.0,0.884,0.984,0.722,0.857,1.607,23.3,0.957,0.965,0.862,1.0,1.0,1.0,0.939,-37708.5,582555.0,-0.065,0.0,0.126,0.472,2.025,-72275.589,-11185.809,-934.68494,0.832,0.957,25.93849821215733,39.92883967676392
normalized_2gisA_M74.pdb,1.427,0.0,0.842,0.95,0.791,0.803,1.695,40.08,0.939,0.944,0.808,0.968,1.0,1.0,0.916,-35302.8,574587.0,-0.061,0.0,0.142,0.582,1.679,-69277.121,-10356.533,-908.5753,0.854,0.939,40.94827175208582,50.46754459313416
normalized_2gisA_M49.pdb,1.429,0.0,0.931,1.0,0.75,0.921,1.535,28.36,0.952,0.952,0.808,1.0,1.0,1.0,0.936,-37784.0,580785.0,-0.065,0.0,0.133,0.366,2.121,-71758.086,-11135.388,-923.36774,0.888,0.952,32.246603098927295,44.39198322441188
normalized_2gisA_M55.pdb,1.433,0.0,0.806,0.916,0.589,0.788,1.776,36.1,0.95,0.963,0.862,0.989,1.0,1.0,0.923,-36111.6,580887.0,-0.062,0.0,0.135,0.699,1.631,-70067.468,-10098.069,-927.19604,0.86,0.95,38.10941597139451,47.86749042685041
normalized_2gisA_M72.pdb,1.438,0.0,0.877,0.984,0.722,0.847,1.639,38.56,0.939,0.95,0.808,0.989,1.0,1.0,0.921,-36101.0,583700.0,-0.062,0.0,0.139,0.55,1.85,-70134.248,-10350.983,-940.5402,0.86,0.939,39.82896305125149,49.49043258623479
normalized_2gisA_M60.pdb,1.442,0.0,0.823,0.934,0.722,0.785,1.752,36.79,0.939,0.939,0.766,0.989,1.0,1.0,0.915,-34661.3,581757.0,-0.06,0.0,0.141,0.752,1.862,-69425.679,-10182.694,-909.7067,0.857,0.939,38.809773539928486,48.044349323509614
normalized_2gisA_M69.pdb,1.446,0.0,0.828,0.916,0.722,0.798,1.748,40.14,0.938,0.944,0.798,0.979,1.0,1.0,0.916,-34372.8,576995.0,-0.06,0.0,0.14,0.718,1.719,-68807.439,-10179.972,-922.7249,0.844,0.938,41.0445768772348,51.195214582909806
normalized_2gisA_M73.pdb,1.451,0.0,0.816,0.95,0.577,0.782,1.778,42.7,0.938,0.944,0.777,1.0,1.0,1.0,0.918,-33894.5,585314.0,-0.058,0.0,0.146,0.633,1.78,-68968.98,-10028.792,-948.9245,0.845,0.938,43.90131108462455,54.221028566783524
normalized_2gisA_M52.pdb,1.451,0.0,0.869,0.95,0.668,0.857,1.67,31.36,0.909,0.907,0.67,0.957,1.0,1.0,0.929,-37017.2,577329.0,-0.064,0.0,0.15,0.542,1.688,-70401.741,-10396.342,-908.4878,0.872,0.909,33.221334922526815,45.43239410192491
normalized_2gisA_M70.pdb,1.467,0.0,0.878,1.0,0.474,0.861,1.67,35.26,0.923,0.931,0.745,0.979,1.0,1.0,0.931,-36996.2,582877.0,-0.063,0.0,0.152,0.551,1.813,-70990.345,-10798.201,-931.4049,0.851,0.923,36.55721096543504,46.547849218806086
normalized_2gisA_M76.pdb,1.475,0.0,0.871,0.984,0.791,0.83,1.694,43.4,0.917,0.931,0.766,0.957,1.0,1.0,0.921,-34982.1,583075.0,-0.06,0.0,0.159,0.568,1.82,-69337.187,-10169.907,-921.86646,0.85,0.917,43.53289630512515,53.215318410750115
normalized_2gisA_M65.pdb,1.477,0.0,0.863,0.933,0.625,0.861,1.712,32.82,0.921,0.92,0.702,0.979,1.0,1.0,0.925,-34128.6,584574.0,-0.058,0.0,0.155,0.648,1.781,-69439.06,-10100.92,-913.71234,0.742,0.921,35.43087008343266,47.939377311397116
normalized_2gisA_M71.pdb,1.49,0.0,0.868,0.984,0.75,0.83,1.717,40.81,0.927,0.936,0.777,0.968,1.0,1.0,0.925,-34771.5,585556.0,-0.059,0.0,0.15,0.549,1.7,-69629.268,-10268.697,-917.9432,0.826,0.927,41.6134684147795,51.72900078752951
normalized_2gisA_M91.pdb,1.49,0.0,0.819,0.916,0.722,0.788,1.819,46.6,0.929,0.942,0.787,0.979,1.0,1.0,0.91,-32549.4,578650.0,-0.056,0.0,0.153,0.717,1.59,-67934.362,-9938.53,-935.3553,0.832,0.929,46.16126340882003,56.97427208251373
normalized_2gisA_M89.pdb,1.493,0.0,0.851,0.967,0.625,0.825,1.754,45.45,0.929,0.933,0.755,0.979,1.0,1.0,0.905,-33478.4,582762.0,-0.057,0.0,0.144,0.719,1.647,-68369.598,-9950.762,-924.6919,0.839,0.929,46.2015494636472,55.77218329788614
normalized_2gisA_M81.pdb,1.493,0.0,0.868,0.984,0.707,0.835,1.72,40.33,0.915,0.92,0.713,0.968,1.0,1.0,0.915,-35343.6,579903.0,-0.061,0.0,0.156,0.506,1.638,-69244.048,-10024.555,-898.1433,0.849,0.915,42.529439809296775,50.752609846891104
normalized_2gisA_M84.pdb,1.496,0.0,0.85,0.984,0.802,0.798,1.761,41.23,0.94,0.952,0.83,0.979,1.0,1.0,0.924,-35553.2,584727.0,-0.061,0.0,0.145,0.528,1.86,-69821.357,-10403.735,-934.7267,0.855,0.94,42.29916567342074,50.96832504441681
normalized_2gisA_M93.pdb,1.499,0.0,0.871,0.951,0.802,0.842,1.721,46.44,0.922,0.928,0.745,0.968,1.0,1.0,0.921,-34941.4,578972.0,-0.06,0.0,0.154,0.517,1.76,-69328.449,-10316.497,-916.4845,0.847,0.922,45.9134684147795,54.395944460202834
normalized_2gisA_M51.pdb,1.502,0.0,0.888,0.968,0.866,0.855,1.692,25.37,0.92,0.925,0.745,0.957,1.0,1.0,0.939,-37180.0,578991.0,-0.064,0.0,0.147,0.533,1.892,-71112.14,-10580.305,-910.6094,0.883,0.921,29.39725864123957,41.14880172163815
normalized_2gisA_M96.pdb,1.53,0.0,0.802,0.95,0.707,0.749,1.906,40.81,0.924,0.939,0.777,0.979,1.0,1.0,0.905,-33562.7,572749.0,-0.059,0.0,0.144,0.776,1.478,-67422.201,-9445.298,-907.9871,0.827,0.924,42.832181168057204,53.61768549035559
normalized_2gisA_M82.pdb,1.537,0.0,0.821,0.882,0.668,0.812,1.873,40.95,0.931,0.939,0.777,0.979,1.0,1.0,0.918,-34959.6,582419.0,-0.06,0.0,0.15,0.575,1.659,-69031.45,-9702.176,-907.0363,0.802,0.931,42.213349225268175,51.35832857994979
normalized_2gisA_M95.pdb,1.546,0.0,0.86,0.967,0.577,0.842,1.797,52.64,0.926,0.928,0.745,0.968,1.0,1.0,0.913,-34278.6,581897.0,-0.059,0.0,0.155,0.589,1.527,-68367.398,-9963.539,-944.5625,0.823,0.927,50.98986889153755,58.76466111085261
normalized_2gisA_M99.pdb,1.549,0.0,0.805,0.934,0.625,0.767,1.924,51.46,0.926,0.923,0.713,0.979,1.0,1.0,0.907,-31966.9,588968.0,-0.054,0.0,0.155,0.703,1.709,-68355.417,-9935.197,-919.52545,0.823,0.926,49.99165673420739,57.849408683003276
normalized_2gisA_M61.pdb,1.55,0.0,0.867,0.933,0.866,0.841,1.788,38.44,0.929,0.931,0.745,0.979,1.0,1.0,0.925,-34902.2,580322.0,-0.06,0.0,0.146,0.585,1.668,-69660.374,-10220.581,-906.7579,0.852,0.929,40.31060786650775,49.957421835112484
normalized_2gisA_M83.pdb,1.553,0.0,0.843,0.95,0.802,0.798,1.842,47.65,0.924,0.925,0.723,0.979,1.0,1.0,0.9,-33599.6,581989.0,-0.058,0.0,0.157,0.72,1.564,-69084.832,-9962.475,-907.4899,0.823,0.924,47.55089392133492,56.66326332116459
normalized_2gisA_M116.pdb,1.577,0.0,0.869,0.916,0.722,0.866,1.814,57.25,0.931,0.936,0.755,0.989,1.0,1.0,0.912,-34194.7,576110.0,-0.059,0.0,0.149,0.667,1.6,-68351.204,-9861.516,-939.44885,0.83,0.931,53.758164481525625,60.428512947701385
normalized_2gisA_M75.pdb,1.578,0.0,0.831,0.933,0.671,0.81,1.898,40.79,0.936,0.95,0.819,0.979,1.0,1.0,0.919,-34091.1,578192.0,-0.059,0.0,0.151,0.67,1.863,-68748.145,-9959.196,-919.7554,0.844,0.936,41.896424314660315,53.50167046874497
normalized_2gisA_M56.pdb,1.579,0.0,0.798,0.898,0.671,0.776,1.978,37.28,0.924,0.92,0.713,0.968,1.0,1.0,0.919,-34324.5,582548.0,-0.059,0.0,0.149,0.804,1.712,-69084.814,-10281.918,-930.21454,0.848,0.924,38.92610250297974,50.39008775742486
normalized_2gisA_M85.pdb,1.583,0.0,0.857,0.916,0.668,0.853,1.846,40.98,0.925,0.923,0.723,0.968,1.0,1.0,0.915,-35067.9,581791.0,-0.06,0.0,0.149,0.637,1.677,-69819.447,-10299.411,-927.5944,0.846,0.925,42.1684147794994,51.229313973691525
normalized_2gisA_M87.pdb,1.603,0.0,0.768,0.862,0.625,0.745,2.088,43.92,0.925,0.923,0.723,0.968,1.0,1.0,0.91,-31743.9,579729.0,-0.055,0.0,0.152,0.851,1.504,-67603.27,-9566.677,-910.36523,0.825,0.925,44.877949940405244,55.427124507164315
normalized_2gisA_M90.pdb,1.608,0.0,0.81,0.88,0.791,0.783,1.987,49.74,0.929,0.925,0.702,1.0,1.0,1.0,0.906,-33104.3,582843.0,-0.057,0.0,0.145,0.79,1.504,-68010.418,-9679.845,-931.5172,0.689,0.929,48.79833134684148,57.913575006588935
